Accession	Virus Taxonomic ID	Collapse TaxId	Collapse Name
JX843811.1	12074	138949	Enterovirus B
OQ842458.1	12071	138949	Enterovirus B
OQ842455.1	12071	138949	Enterovirus B
OQ842433.1	12071	138949	Enterovirus B
OQ842432.1	12071	138949	Enterovirus B
OQ842431.1	12071	138949	Enterovirus B
LN854562.1	12071	138949	Enterovirus B
JX976769.1	12071	138949	Enterovirus B
JN596588.1	12071	138949	Enterovirus B
OQ842451.1	12073	138949	Enterovirus B
OQ842450.1	12073	138949	Enterovirus B
OQ842448.1	12073	138949	Enterovirus B
OQ842447.1	12073	138949	Enterovirus B
OQ842446.1	12073	138949	Enterovirus B
OQ791553.1	12073	138949	Enterovirus B
MN590273.1	12073	138949	Enterovirus B
KY369904.1	12073	138949	Enterovirus B
KX752784.1	12073	138949	Enterovirus B
KP289433.1	12073	138949	Enterovirus B
JX417724.2	12073	138949	Enterovirus B
OQ842443.1	82639	138949	Enterovirus B
OQ842440.1	82639	138949	Enterovirus B
MZ396300.1	82639	138949	Enterovirus B
MH144600.1	82639	138949	Enterovirus B
KX499536.1	82639	138949	Enterovirus B
OQ842439.1	12067	138949	Enterovirus B
OQ842438.1	12067	138949	Enterovirus B
OQ842437.1	12067	138949	Enterovirus B
OQ842436.1	12067	138949	Enterovirus B
OQ842435.1	12067	138949	Enterovirus B
OQ791572.1	12067	138949	Enterovirus B
OQ791566.1	12067	138949	Enterovirus B
OP207966.1	12067	138949	Enterovirus B
OL519579.1	12067	138949	Enterovirus B
MW192795.1	12067	138949	Enterovirus B
MN166093.1	12067	138949	Enterovirus B
MH752987.1	12067	138949	Enterovirus B
KY674976.1	12067	138949	Enterovirus B
KY674974.1	12067	138949	Enterovirus B
KP290111.1	12067	138949	Enterovirus B
KP289437.1	12067	138949	Enterovirus B
KP289434.1	12067	138949	Enterovirus B
KP266574.1	12067	138949	Enterovirus B
OQ842429.1	41846	138949	Enterovirus B
OQ842412.1	41846	138949	Enterovirus B
OQ842411.1	41846	138949	Enterovirus B
OQ791571.1	41846	138949	Enterovirus B
OQ791516.1	41846	138949	Enterovirus B
OQ791513.1	41846	138949	Enterovirus B
OP207962.1	41846	138949	Enterovirus B
OP207961.1	41846	138949	Enterovirus B
ON129560.1	41846	138949	Enterovirus B
MZ436966.1	41846	138949	Enterovirus B
MZ389232.1	41846	138949	Enterovirus B
MZ389231.1	41846	138949	Enterovirus B
MZ389230.1	41846	138949	Enterovirus B
MZ229660.1	41846	138949	Enterovirus B
MZ229659.1	41846	138949	Enterovirus B
MK800120.1	41846	138949	Enterovirus B
MK238483.1	41846	138949	Enterovirus B
KY645964.1	41846	138949	Enterovirus B
KP266571.1	41846	138949	Enterovirus B
JX976773.1	41846	138949	Enterovirus B
JN704615.1	41846	138949	Enterovirus B
OQ842428.1	45101	138949	Enterovirus B
OQ842423.1	45101	138949	Enterovirus B
OQ791514.1	45101	138949	Enterovirus B
MT347976.1	45101	138949	Enterovirus B
MK800121.1	45101	138949	Enterovirus B
MK532311.1	45101	138949	Enterovirus B
MH118026.1	45101	138949	Enterovirus B
KJ957190.1	45101	138949	Enterovirus B
JX976772.1	45101	138949	Enterovirus B
OQ842427.1	12060	138949	Enterovirus B
OQ842416.1	12060	138949	Enterovirus B
OQ791539.1	12060	138949	Enterovirus B
OP207963.1	12060	138949	Enterovirus B
MZ488281.1	12060	138949	Enterovirus B
MZ488280.1	12060	138949	Enterovirus B
MZ488279.1	12060	138949	Enterovirus B
MZ488278.1	12060	138949	Enterovirus B
MZ488277.1	12060	138949	Enterovirus B
MK580458.1	12060	138949	Enterovirus B
MH752986.1	12060	138949	Enterovirus B
MH144605.1	12060	138949	Enterovirus B
KX681481.1	12060	138949	Enterovirus B
KX610685.2	12060	138949	Enterovirus B
JN596587.1	12060	138949	Enterovirus B
OQ842422.1	47506	138949	Enterovirus B
OQ842421.1	47506	138949	Enterovirus B
OQ791564.1	47506	138949	Enterovirus B
OQ791562.1	47506	138949	Enterovirus B
OQ791559.1	47506	138949	Enterovirus B
OQ791558.1	47506	138949	Enterovirus B
OQ791557.1	47506	138949	Enterovirus B
MW481634.1	47506	138949	Enterovirus B
MT755385.1	47506	138949	Enterovirus B
MN815813.1	47506	138949	Enterovirus B
MN815812.1	47506	138949	Enterovirus B
MN815811.1	47506	138949	Enterovirus B
MN815810.1	47506	138949	Enterovirus B
MN808794.1	47506	138949	Enterovirus B
MN808793.1	47506	138949	Enterovirus B
MN808792.1	47506	138949	Enterovirus B
MN792654.1	47506	138949	Enterovirus B
MN166092.1	47506	138949	Enterovirus B
KY828852.1	47506	138949	Enterovirus B
KY828851.1	47506	138949	Enterovirus B
HM777023.1	47506	138949	Enterovirus B
OQ842420.1	12062	138949	Enterovirus B
OQ842419.1	12062	138949	Enterovirus B
OQ842417.1	12062	138949	Enterovirus B
OQ842413.1	12062	138949	Enterovirus B
OQ791569.1	12062	138949	Enterovirus B
OP207968.1	12062	138949	Enterovirus B
OP207967.1	12062	138949	Enterovirus B
OP207959.1	12062	138949	Enterovirus B
MZ634361.1	12062	138949	Enterovirus B
MZ634360.1	12062	138949	Enterovirus B
MZ634359.1	12062	138949	Enterovirus B
MZ634358.1	12062	138949	Enterovirus B
MZ634357.1	12062	138949	Enterovirus B
MZ634356.1	12062	138949	Enterovirus B
MZ634355.1	12062	138949	Enterovirus B
MZ634354.1	12062	138949	Enterovirus B
MZ389229.1	12062	138949	Enterovirus B
MZ389227.1	12062	138949	Enterovirus B
MZ389226.1	12062	138949	Enterovirus B
MZ389225.1	12062	138949	Enterovirus B
MN145871.1	12062	138949	Enterovirus B
MK791151.1	12062	138949	Enterovirus B
KX641241.1	12062	138949	Enterovirus B
KX641240.1	12062	138949	Enterovirus B
KP289439.1	12062	138949	Enterovirus B
KP266568.1	12062	138949	Enterovirus B
JX976771.1	12062	138949	Enterovirus B
JQ801739.1	12062	138949	Enterovirus B
JQ729993.1	12062	138949	Enterovirus B
AB705311.1	12062	138949	Enterovirus B
AB705310.1	12062	138949	Enterovirus B
AB705309.1	12062	138949	Enterovirus B
AB705308.1	12062	138949	Enterovirus B
OQ842418.1	35295	138949	Enterovirus B
OQ791511.1	35295	138949	Enterovirus B
OQ842415.1	47504	138949	Enterovirus B
MW481633.1	47504	138949	Enterovirus B
KP289436.1	47504	138949	Enterovirus B
OQ842414.1	46018	138949	Enterovirus B
OL614976.1	46018	138949	Enterovirus B
MZ394039.1	46018	138949	Enterovirus B
MK159694.1	46018	138949	Enterovirus B
MH732737.1	46018	138949	Enterovirus B
MH043137.1	46018	138949	Enterovirus B
MH043136.1	46018	138949	Enterovirus B
MH043135.1	46018	138949	Enterovirus B
MH043134.1	46018	138949	Enterovirus B
MH043133.1	46018	138949	Enterovirus B
MH043132.1	46018	138949	Enterovirus B
KU355273.1	46018	138949	Enterovirus B
KP266570.1	46018	138949	Enterovirus B
KP266569.1	46018	138949	Enterovirus B
KP202389.1	46018	138949	Enterovirus B
KJ765699.1	46018	138949	Enterovirus B
OQ842402.1	573824	147711	Rhinovirus A
OQ791565.1	573824	147711	Rhinovirus A
OQ791522.1	573824	147711	Rhinovirus A
MN749157.1	573824	147711	Rhinovirus A
MN749156.1	573824	147711	Rhinovirus A
MN749153.1	573824	147711	Rhinovirus A
MN749150.1	573824	147711	Rhinovirus A
MN749147.1	573824	147711	Rhinovirus A
LC699424.1	573824	147711	Rhinovirus A
OQ791570.1	47513	138949	Enterovirus B
OQ791568.1	31704	138948	Enterovirus A
OQ791560.1	31704	138948	Enterovirus A
OQ791556.1	31704	138948	Enterovirus A
OQ791549.1	31704	138948	Enterovirus A
OQ791548.1	31704	138948	Enterovirus A
OQ791544.1	31704	138948	Enterovirus A
OQ791540.1	31704	138948	Enterovirus A
OP293089.1	31704	138948	Enterovirus A
OP255977.1	31704	138948	Enterovirus A
MZ671912.1	31704	138948	Enterovirus A
MZ671911.1	31704	138948	Enterovirus A
MZ671910.1	31704	138948	Enterovirus A
MZ671909.1	31704	138948	Enterovirus A
MZ671908.1	31704	138948	Enterovirus A
MZ671907.1	31704	138948	Enterovirus A
MZ671906.1	31704	138948	Enterovirus A
MZ671905.1	31704	138948	Enterovirus A
MZ671904.1	31704	138948	Enterovirus A
MZ671903.1	31704	138948	Enterovirus A
MZ671902.1	31704	138948	Enterovirus A
MZ671901.1	31704	138948	Enterovirus A
MZ671900.1	31704	138948	Enterovirus A
MZ671899.1	31704	138948	Enterovirus A
MZ671898.1	31704	138948	Enterovirus A
MZ671897.1	31704	138948	Enterovirus A
MZ671896.1	31704	138948	Enterovirus A
MZ671895.1	31704	138948	Enterovirus A
MZ671894.1	31704	138948	Enterovirus A
MZ671893.1	31704	138948	Enterovirus A
MZ671892.1	31704	138948	Enterovirus A
MZ671891.1	31704	138948	Enterovirus A
MZ671890.1	31704	138948	Enterovirus A
MZ671889.1	31704	138948	Enterovirus A
MZ671888.1	31704	138948	Enterovirus A
MZ671887.1	31704	138948	Enterovirus A
MZ671886.1	31704	138948	Enterovirus A
MZ671885.1	31704	138948	Enterovirus A
MZ671884.1	31704	138948	Enterovirus A
MZ671883.1	31704	138948	Enterovirus A
MZ671882.1	31704	138948	Enterovirus A
MZ671881.1	31704	138948	Enterovirus A
MZ671880.1	31704	138948	Enterovirus A
MZ671879.1	31704	138948	Enterovirus A
MZ671878.1	31704	138948	Enterovirus A
MZ671877.1	31704	138948	Enterovirus A
MZ671876.1	31704	138948	Enterovirus A
MZ671875.1	31704	138948	Enterovirus A
MZ671874.1	31704	138948	Enterovirus A
MZ671873.1	31704	138948	Enterovirus A
MZ671872.1	31704	138948	Enterovirus A
MZ671871.1	31704	138948	Enterovirus A
MZ671870.1	31704	138948	Enterovirus A
MZ671869.1	31704	138948	Enterovirus A
MZ671868.1	31704	138948	Enterovirus A
MZ671867.1	31704	138948	Enterovirus A
MZ671866.1	31704	138948	Enterovirus A
MZ671865.1	31704	138948	Enterovirus A
MZ671864.1	31704	138948	Enterovirus A
MZ671863.1	31704	138948	Enterovirus A
MZ671862.1	31704	138948	Enterovirus A
MZ671861.1	31704	138948	Enterovirus A
MZ671860.1	31704	138948	Enterovirus A
MZ671859.1	31704	138948	Enterovirus A
MZ671858.1	31704	138948	Enterovirus A
MZ671857.1	31704	138948	Enterovirus A
MZ671856.1	31704	138948	Enterovirus A
MZ671855.1	31704	138948	Enterovirus A
MZ671854.1	31704	138948	Enterovirus A
MZ671853.1	31704	138948	Enterovirus A
MZ671852.1	31704	138948	Enterovirus A
MZ671851.1	31704	138948	Enterovirus A
MZ671850.1	31704	138948	Enterovirus A
MZ671849.1	31704	138948	Enterovirus A
MZ671848.1	31704	138948	Enterovirus A
MZ671847.1	31704	138948	Enterovirus A
MZ671846.1	31704	138948	Enterovirus A
MZ671845.1	31704	138948	Enterovirus A
MZ671844.1	31704	138948	Enterovirus A
MZ671843.1	31704	138948	Enterovirus A
MZ671842.1	31704	138948	Enterovirus A
MZ671841.1	31704	138948	Enterovirus A
MZ671840.1	31704	138948	Enterovirus A
MZ671839.1	31704	138948	Enterovirus A
MZ671838.1	31704	138948	Enterovirus A
MZ671837.1	31704	138948	Enterovirus A
MZ671836.1	31704	138948	Enterovirus A
MZ671835.1	31704	138948	Enterovirus A
MZ671834.1	31704	138948	Enterovirus A
MZ671833.1	31704	138948	Enterovirus A
MZ671832.1	31704	138948	Enterovirus A
MT212036.1	31704	138948	Enterovirus A
MT212035.1	31704	138948	Enterovirus A
MT212034.1	31704	138948	Enterovirus A
MT212033.1	31704	138948	Enterovirus A
MT212032.1	31704	138948	Enterovirus A
MT212031.1	31704	138948	Enterovirus A
MT212030.1	31704	138948	Enterovirus A
MT212029.1	31704	138948	Enterovirus A
MT212028.1	31704	138948	Enterovirus A
MT212027.1	31704	138948	Enterovirus A
MT212026.1	31704	138948	Enterovirus A
MT212025.1	31704	138948	Enterovirus A
MT212024.1	31704	138948	Enterovirus A
MT212023.1	31704	138948	Enterovirus A
MT212022.1	31704	138948	Enterovirus A
MT212021.1	31704	138948	Enterovirus A
MT212020.1	31704	138948	Enterovirus A
MT212019.1	31704	138948	Enterovirus A
MT212018.1	31704	138948	Enterovirus A
MT212017.1	31704	138948	Enterovirus A
MT212016.1	31704	138948	Enterovirus A
MT212015.1	31704	138948	Enterovirus A
MT212014.1	31704	138948	Enterovirus A
MT212013.1	31704	138948	Enterovirus A
MT212012.1	31704	138948	Enterovirus A
MT212011.1	31704	138948	Enterovirus A
MT212010.1	31704	138948	Enterovirus A
MT212009.1	31704	138948	Enterovirus A
MT212008.1	31704	138948	Enterovirus A
MT212007.1	31704	138948	Enterovirus A
MT212006.1	31704	138948	Enterovirus A
MT212005.1	31704	138948	Enterovirus A
MT212004.1	31704	138948	Enterovirus A
MT212003.1	31704	138948	Enterovirus A
MT212002.1	31704	138948	Enterovirus A
MT212001.1	31704	138948	Enterovirus A
MT212000.1	31704	138948	Enterovirus A
MT211999.1	31704	138948	Enterovirus A
MT211998.1	31704	138948	Enterovirus A
MT211997.1	31704	138948	Enterovirus A
MT211996.1	31704	138948	Enterovirus A
MT211995.1	31704	138948	Enterovirus A
MT211994.1	31704	138948	Enterovirus A
MT211993.1	31704	138948	Enterovirus A
MT211992.1	31704	138948	Enterovirus A
MT211991.1	31704	138948	Enterovirus A
MT211990.1	31704	138948	Enterovirus A
MT211989.1	31704	138948	Enterovirus A
MT211988.1	31704	138948	Enterovirus A
MH118027.1	31704	138948	Enterovirus A
MG957117.1	31704	138948	Enterovirus A
MG674827.1	31704	138948	Enterovirus A
MG450666.1	31704	138948	Enterovirus A
MF434051.1	31704	138948	Enterovirus A
MF189180.1	31704	138948	Enterovirus A
LC506462.1	31704	138948	Enterovirus A
LC506461.1	31704	138948	Enterovirus A
LC506460.1	31704	138948	Enterovirus A
LC506459.1	31704	138948	Enterovirus A
LC506458.1	31704	138948	Enterovirus A
LC506457.1	31704	138948	Enterovirus A
LC506456.1	31704	138948	Enterovirus A
LC506455.1	31704	138948	Enterovirus A
KY425540.1	31704	138948	Enterovirus A
KY425539.1	31704	138948	Enterovirus A
KY425538.1	31704	138948	Enterovirus A
KY425537.1	31704	138948	Enterovirus A
KY425536.1	31704	138948	Enterovirus A
KY425535.1	31704	138948	Enterovirus A
KY425534.1	31704	138948	Enterovirus A
KY425533.1	31704	138948	Enterovirus A
KY425532.1	31704	138948	Enterovirus A
KY425531.1	31704	138948	Enterovirus A
KY425530.1	31704	138948	Enterovirus A
KY425529.1	31704	138948	Enterovirus A
KY425528.1	31704	138948	Enterovirus A
KX058533.1	31704	138948	Enterovirus A
KU254598.1	31704	138948	Enterovirus A
KU254597.1	31704	138948	Enterovirus A
KP289416.1	31704	138948	Enterovirus A
KP289415.1	31704	138948	Enterovirus A
KP289414.1	31704	138948	Enterovirus A
KP289413.1	31704	138948	Enterovirus A
KP289412.1	31704	138948	Enterovirus A
KP289411.1	31704	138948	Enterovirus A
KP266573.1	31704	138948	Enterovirus A
KM516102.1	31704	138948	Enterovirus A
KF991007.1	31704	138948	Enterovirus A
KF193632.1	31704	138948	Enterovirus A
KF193631.1	31704	138948	Enterovirus A
KF193630.1	31704	138948	Enterovirus A
KF193629.1	31704	138948	Enterovirus A
KF193628.1	31704	138948	Enterovirus A
KF193627.1	31704	138948	Enterovirus A
KF193626.1	31704	138948	Enterovirus A
KF193625.1	31704	138948	Enterovirus A
KF193624.1	31704	138948	Enterovirus A
KF193623.1	31704	138948	Enterovirus A
KF193622.1	31704	138948	Enterovirus A
KF193621.1	31704	138948	Enterovirus A
KF193620.1	31704	138948	Enterovirus A
JX839965.1	31704	138948	Enterovirus A
JQ746678.1	31704	138948	Enterovirus A
JQ746677.1	31704	138948	Enterovirus A
JQ746676.1	31704	138948	Enterovirus A
JQ746675.1	31704	138948	Enterovirus A
JQ746674.1	31704	138948	Enterovirus A
JQ746673.1	31704	138948	Enterovirus A
JQ746672.1	31704	138948	Enterovirus A
JQ746671.1	31704	138948	Enterovirus A
JQ746670.1	31704	138948	Enterovirus A
JQ746669.1	31704	138948	Enterovirus A
JQ746668.1	31704	138948	Enterovirus A
JQ746667.1	31704	138948	Enterovirus A
JQ746666.1	31704	138948	Enterovirus A
JQ746665.1	31704	138948	Enterovirus A
JQ746664.1	31704	138948	Enterovirus A
JQ746663.1	31704	138948	Enterovirus A
JQ746662.1	31704	138948	Enterovirus A
JQ746661.1	31704	138948	Enterovirus A
JQ746660.1	31704	138948	Enterovirus A
JQ354992.1	31704	138948	Enterovirus A
JN590244.1	31704	138948	Enterovirus A
JF738004.1	31704	138948	Enterovirus A
JF738003.1	31704	138948	Enterovirus A
HQ423141.1	31704	138948	Enterovirus A
FJ198212.1	31704	138948	Enterovirus A
OQ791547.1	1295563	138950	Enterovirus C
MK689071.1	1295563	138950	Enterovirus C
MH144606.1	1295563	138950	Enterovirus C
KT946713.1	1295563	138950	Enterovirus C
OQ791521.1	185902	147711	Rhinovirus A
OM001366.1	185902	147711	Rhinovirus A
OL638462.1	185902	147711	Rhinovirus A
OK254835.1	185902	147711	Rhinovirus A
OK181484.1	185902	147711	Rhinovirus A
OK017954.1	185902	147711	Rhinovirus A
MZ629128.1	185902	147711	Rhinovirus A
MZ363460.1	185902	147711	Rhinovirus A
MZ322927.1	185902	147711	Rhinovirus A
MZ322911.1	185902	147711	Rhinovirus A
MZ153289.1	185902	147711	Rhinovirus A
KY369884.1	185902	147711	Rhinovirus A
OQ348029.1	185893	147711	Rhinovirus A
OL638417.1	185893	147711	Rhinovirus A
OK161372.1	185893	147711	Rhinovirus A
OQ348028.1	1240004	463676	Rhinovirus C
OM001465.1	1240004	463676	Rhinovirus C
OK649422.1	1240004	463676	Rhinovirus C
OK649407.1	1240004	463676	Rhinovirus C
OK254863.1	1240004	463676	Rhinovirus C
OK017944.1	1240004	463676	Rhinovirus C
OK017927.1	1240004	463676	Rhinovirus C
OK017910.1	1240004	463676	Rhinovirus C
MZ629171.1	1240004	463676	Rhinovirus C
MZ629106.1	1240004	463676	Rhinovirus C
MZ540954.1	1240004	463676	Rhinovirus C
MZ540951.1	1240004	463676	Rhinovirus C
MZ460709.1	1240004	463676	Rhinovirus C
MZ460698.1	1240004	463676	Rhinovirus C
MZ460685.1	1240004	463676	Rhinovirus C
MZ460683.1	1240004	463676	Rhinovirus C
MZ363469.1	1240004	463676	Rhinovirus C
MZ363462.1	1240004	463676	Rhinovirus C
MZ363458.1	1240004	463676	Rhinovirus C
MZ363441.1	1240004	463676	Rhinovirus C
MZ363430.1	1240004	463676	Rhinovirus C
MZ363429.1	1240004	463676	Rhinovirus C
MZ363417.1	1240004	463676	Rhinovirus C
MZ322928.1	1240004	463676	Rhinovirus C
MZ322922.1	1240004	463676	Rhinovirus C
MZ268738.1	1240004	463676	Rhinovirus C
MZ268716.1	1240004	463676	Rhinovirus C
MZ268710.1	1240004	463676	Rhinovirus C
MZ268707.1	1240004	463676	Rhinovirus C
MZ268702.1	1240004	463676	Rhinovirus C
MZ268696.1	1240004	463676	Rhinovirus C
MZ268686.1	1240004	463676	Rhinovirus C
MZ268679.1	1240004	463676	Rhinovirus C
MZ268676.1	1240004	463676	Rhinovirus C
MZ268659.1	1240004	463676	Rhinovirus C
MZ268653.1	1240004	463676	Rhinovirus C
MZ221149.1	1240004	463676	Rhinovirus C
MZ153285.1	1240004	463676	Rhinovirus C
MZ153284.1	1240004	463676	Rhinovirus C
MZ153283.1	1240004	463676	Rhinovirus C
MZ153268.1	1240004	463676	Rhinovirus C
MZ153255.1	1240004	463676	Rhinovirus C
MZ153244.1	1240004	463676	Rhinovirus C
MW969521.1	1240004	463676	Rhinovirus C
MW969520.1	1240004	463676	Rhinovirus C
MW969518.1	1240004	463676	Rhinovirus C
OQ331223.1	2045069	463676	Rhinovirus C
MZ363457.1	2045069	463676	Rhinovirus C
OQ331222.1	1418043	463676	Rhinovirus C
MN369038.1	1418043	463676	Rhinovirus C
OQ215747.1	86107	138948	Enterovirus A
OQ215746.1	86107	138948	Enterovirus A
OP940108.1	86107	138948	Enterovirus A
OP207970.1	86107	138948	Enterovirus A
OL839950.1	86107	138948	Enterovirus A
OL839948.1	86107	138948	Enterovirus A
OL839947.1	86107	138948	Enterovirus A
OL839946.1	86107	138948	Enterovirus A
OL839945.1	86107	138948	Enterovirus A
OL839944.1	86107	138948	Enterovirus A
OL839943.1	86107	138948	Enterovirus A
OL839942.1	86107	138948	Enterovirus A
OL839941.1	86107	138948	Enterovirus A
OL839940.1	86107	138948	Enterovirus A
OL839939.1	86107	138948	Enterovirus A
OL839938.1	86107	138948	Enterovirus A
OL839937.1	86107	138948	Enterovirus A
OL839936.1	86107	138948	Enterovirus A
OL839935.1	86107	138948	Enterovirus A
OL839934.1	86107	138948	Enterovirus A
OL519577.1	86107	138948	Enterovirus A
MZ546175.1	86107	138948	Enterovirus A
MW410845.1	86107	138948	Enterovirus A
MW399174.1	86107	138948	Enterovirus A
MW399173.1	86107	138948	Enterovirus A
MW399172.1	86107	138948	Enterovirus A
MW399171.1	86107	138948	Enterovirus A
MN845891.1	86107	138948	Enterovirus A
MN845890.1	86107	138948	Enterovirus A
MN845889.1	86107	138948	Enterovirus A
MN845888.1	86107	138948	Enterovirus A
MN845887.1	86107	138948	Enterovirus A
MN845886.1	86107	138948	Enterovirus A
MN845885.1	86107	138948	Enterovirus A
MN845884.1	86107	138948	Enterovirus A
MN845883.1	86107	138948	Enterovirus A
MN845882.1	86107	138948	Enterovirus A
MN845881.1	86107	138948	Enterovirus A
MN845880.1	86107	138948	Enterovirus A
MN845879.1	86107	138948	Enterovirus A
MN845877.1	86107	138948	Enterovirus A
MN845876.1	86107	138948	Enterovirus A
MN845875.1	86107	138948	Enterovirus A
MN845874.1	86107	138948	Enterovirus A
MN845873.1	86107	138948	Enterovirus A
MN845872.1	86107	138948	Enterovirus A
MN845871.1	86107	138948	Enterovirus A
MN845870.1	86107	138948	Enterovirus A
MN845869.1	86107	138948	Enterovirus A
MN845868.1	86107	138948	Enterovirus A
MN845867.1	86107	138948	Enterovirus A
MN845866.1	86107	138948	Enterovirus A
MN845865.1	86107	138948	Enterovirus A
MN845864.1	86107	138948	Enterovirus A
MN845863.1	86107	138948	Enterovirus A
MN845862.1	86107	138948	Enterovirus A
MN845861.1	86107	138948	Enterovirus A
MN845860.1	86107	138948	Enterovirus A
MN845859.1	86107	138948	Enterovirus A
MN845858.1	86107	138948	Enterovirus A
MN845857.1	86107	138948	Enterovirus A
MN845856.1	86107	138948	Enterovirus A
MN845855.1	86107	138948	Enterovirus A
MN845854.1	86107	138948	Enterovirus A
MN845853.1	86107	138948	Enterovirus A
MN845852.1	86107	138948	Enterovirus A
MN845851.1	86107	138948	Enterovirus A
MN845850.1	86107	138948	Enterovirus A
MN845849.1	86107	138948	Enterovirus A
MN845848.1	86107	138948	Enterovirus A
MN845847.1	86107	138948	Enterovirus A
MN845846.1	86107	138948	Enterovirus A
MN845845.1	86107	138948	Enterovirus A
MN845844.1	86107	138948	Enterovirus A
MN845843.1	86107	138948	Enterovirus A
MN845842.1	86107	138948	Enterovirus A
MN845841.1	86107	138948	Enterovirus A
MN845840.1	86107	138948	Enterovirus A
MN845839.1	86107	138948	Enterovirus A
MN845838.1	86107	138948	Enterovirus A
MN845837.1	86107	138948	Enterovirus A
MN845836.1	86107	138948	Enterovirus A
MN845835.1	86107	138948	Enterovirus A
MN845834.1	86107	138948	Enterovirus A
MN845833.1	86107	138948	Enterovirus A
MN845832.1	86107	138948	Enterovirus A
MN845831.1	86107	138948	Enterovirus A
MN845830.1	86107	138948	Enterovirus A
MN845829.1	86107	138948	Enterovirus A
MN845828.1	86107	138948	Enterovirus A
MN845827.1	86107	138948	Enterovirus A
MN845826.1	86107	138948	Enterovirus A
MN845825.1	86107	138948	Enterovirus A
MN845824.1	86107	138948	Enterovirus A
MN845823.1	86107	138948	Enterovirus A
MN845822.1	86107	138948	Enterovirus A
MN845821.1	86107	138948	Enterovirus A
MN845820.1	86107	138948	Enterovirus A
MN845819.1	86107	138948	Enterovirus A
MN845818.1	86107	138948	Enterovirus A
MN845817.1	86107	138948	Enterovirus A
MN845816.1	86107	138948	Enterovirus A
MN845815.1	86107	138948	Enterovirus A
MN845814.1	86107	138948	Enterovirus A
MN845813.1	86107	138948	Enterovirus A
MN845812.1	86107	138948	Enterovirus A
MN845811.1	86107	138948	Enterovirus A
MN845810.1	86107	138948	Enterovirus A
MN845809.1	86107	138948	Enterovirus A
MN845808.1	86107	138948	Enterovirus A
MN845807.1	86107	138948	Enterovirus A
MN845806.1	86107	138948	Enterovirus A
MN845805.1	86107	138948	Enterovirus A
MN845804.1	86107	138948	Enterovirus A
MN845803.1	86107	138948	Enterovirus A
MN845802.1	86107	138948	Enterovirus A
MN845801.1	86107	138948	Enterovirus A
MN845800.1	86107	138948	Enterovirus A
MN845799.1	86107	138948	Enterovirus A
MN845798.1	86107	138948	Enterovirus A
MN845797.1	86107	138948	Enterovirus A
MN845796.1	86107	138948	Enterovirus A
MN845795.1	86107	138948	Enterovirus A
MN845794.1	86107	138948	Enterovirus A
MN845793.1	86107	138948	Enterovirus A
MN845792.1	86107	138948	Enterovirus A
MN845791.1	86107	138948	Enterovirus A
MN845790.1	86107	138948	Enterovirus A
MN845789.1	86107	138948	Enterovirus A
MN845788.1	86107	138948	Enterovirus A
MN845787.1	86107	138948	Enterovirus A
MN845786.1	86107	138948	Enterovirus A
MN845785.1	86107	138948	Enterovirus A
MN845784.1	86107	138948	Enterovirus A
MN845783.1	86107	138948	Enterovirus A
MN845782.1	86107	138948	Enterovirus A
MN845781.1	86107	138948	Enterovirus A
MN845780.1	86107	138948	Enterovirus A
MN845779.1	86107	138948	Enterovirus A
MN845778.1	86107	138948	Enterovirus A
MN845777.1	86107	138948	Enterovirus A
MN845776.1	86107	138948	Enterovirus A
MN845775.1	86107	138948	Enterovirus A
MN845774.1	86107	138948	Enterovirus A
MN845773.1	86107	138948	Enterovirus A
MN845772.1	86107	138948	Enterovirus A
MN845771.1	86107	138948	Enterovirus A
MN845770.1	86107	138948	Enterovirus A
MN845769.1	86107	138948	Enterovirus A
MN845768.1	86107	138948	Enterovirus A
MN845767.1	86107	138948	Enterovirus A
MN845766.1	86107	138948	Enterovirus A
MN845765.1	86107	138948	Enterovirus A
MN845764.1	86107	138948	Enterovirus A
MN845763.1	86107	138948	Enterovirus A
MN845762.1	86107	138948	Enterovirus A
MN845761.1	86107	138948	Enterovirus A
MN184855.1	86107	138948	Enterovirus A
MN184853.1	86107	138948	Enterovirus A
MN184852.1	86107	138948	Enterovirus A
MK791146.1	86107	138948	Enterovirus A
MK652140.1	86107	138948	Enterovirus A
MK510082.1	86107	138948	Enterovirus A
MH536772.2	86107	138948	Enterovirus A
MH371303.1	86107	138948	Enterovirus A
MF991297.1	86107	138948	Enterovirus A
MF991296.1	86107	138948	Enterovirus A
MF991295.1	86107	138948	Enterovirus A
MF991294.1	86107	138948	Enterovirus A
MF991293.1	86107	138948	Enterovirus A
MF991292.1	86107	138948	Enterovirus A
MF991291.1	86107	138948	Enterovirus A
MF991290.1	86107	138948	Enterovirus A
LC789939.1	86107	138948	Enterovirus A
LC789938.1	86107	138948	Enterovirus A
LC789937.1	86107	138948	Enterovirus A
LC715423.2	86107	138948	Enterovirus A
LC715248.1	86107	138948	Enterovirus A
LC506454.1	86107	138948	Enterovirus A
LC506453.1	86107	138948	Enterovirus A
LC506452.1	86107	138948	Enterovirus A
LC506451.1	86107	138948	Enterovirus A
LC506450.1	86107	138948	Enterovirus A
LC506449.1	86107	138948	Enterovirus A
LC506448.1	86107	138948	Enterovirus A
LC506447.1	86107	138948	Enterovirus A
LC506446.1	86107	138948	Enterovirus A
KY126092.1	86107	138948	Enterovirus A
